person_id,age_group,gender,personality_type,mood_score,stress_level,hobbies,favorite_game_genre,favorite_music_genre,fear_tolerance,risk_tolerance,humor_preference,openness_score,romance_interest,social_media_hours_per_day,preferred_language,relationship_status,favorite_season,sleep_pattern,education_level,occupation,income_bracket,preferred_streaming_platform,preferred_watch_time,viewing_companion,snack_preference,preferred_device,preferred_movie_length,favorite_movie_era,exercise_frequency,pet_ownership,streaming_subscription_count,travel_frequency,book_reading_frequency,recommended_movie_genre,age_group_encoded,education_level_encoded,income_bracket_encoded,exercise_frequency_encoded,preferred_movie_length_encoded,travel_frequency_encoded,gender_Female,gender_Male,gender_Non-binary,personality_type_Ambivert,personality_type_Extrovert,personality_type_Introvert,favorite_game_genre_Action,favorite_game_genre_Horror/Survival,favorite_game_genre_Nao_Informado,favorite_game_genre_Puzzle,favorite_game_genre_RPG,favorite_game_genre_Racing,favorite_game_genre_Simulation,favorite_game_genre_Sports,favorite_game_genre_Strategy,favorite_music_genre_Classical,favorite_music_genre_Country,favorite_music_genre_EDM,favorite_music_genre_Hip-Hop,favorite_music_genre_Indie,favorite_music_genre_Jazz,favorite_music_genre_Nao_Informado,favorite_music_genre_Pop,favorite_music_genre_Rock,preferred_language_English,preferred_language_French,preferred_language_Hindi,preferred_language_Japanese,preferred_language_Korean,preferred_language_Spanish,relationship_status_Divorced,relationship_status_In a relationship,relationship_status_Married,relationship_status_Single,favorite_season_Autumn,favorite_season_Spring,favorite_season_Summer,favorite_season_Winter,sleep_pattern_Early Bird,sleep_pattern_Irregular,sleep_pattern_Night Owl,occupation_Business/Finance,occupation_Creative/Arts,occupation_Education,occupation_Engineering,occupation_Healthcare,occupation_Homemaker,occupation_Retail/Service,occupation_Retired,occupation_Software/IT,occupation_Student,occupation_Unemployed,preferred_streaming_platform_Amazon Prime,preferred_streaming_platform_Disney+,preferred_streaming_platform_HBO Max,preferred_streaming_platform_Hulu,preferred_streaming_platform_Local Cinema,preferred_streaming_platform_Netflix,preferred_streaming_platform_YouTube,preferred_watch_time_Afternoon,preferred_watch_time_Evening,preferred_watch_time_Late Night,preferred_watch_time_Morning,viewing_companion_Alone,viewing_companion_With Family,viewing_companion_With Friends,viewing_companion_With Kids,viewing_companion_With Partner,snack_preference_Candy/Sweets,snack_preference_Chips,snack_preference_Healthy Snacks,snack_preference_Nachos,snack_preference_No Snacks,snack_preference_Popcorn,preferred_device_Cinema Screen,preferred_device_Laptop,preferred_device_Projector,preferred_device_Smart TV,preferred_device_Smartphone/Tablet,favorite_movie_era_2000s,favorite_movie_era_2010s,favorite_movie_era_2020s and beyond,favorite_movie_era_80s/90s,favorite_movie_era_Classic (pre-1980),pet_ownership_Has Cat,pet_ownership_Has Dog,pet_ownership_Has Other Pet,pet_ownership_Multiple Pets,pet_ownership_No Pets,book_reading_frequency_1-2 books/month,book_reading_frequency_A few books a year,book_reading_frequency_Avid reader (3+ books/month),book_reading_frequency_Never,book_reading_frequency_Weekly reader,recommended_movie_genre_encoded,hobby_Music,hobby_Reading,hobby_Traveling,hobby_Fitness,hobby_Painting/Art,hobby_Gaming,hobby_Writing,hobby_Sports,hobby_Cooking,hobby_Dancing,hobby_Hiking,hobby_Photography,hobby_Gardening,hobby_Watching TV
1023,Young Adult (18-25),Male,Extrovert,7.6,1.1,Gardening,Racing,Indie,6.5,7.2,5.1,6.2,1.3,2.5,Korean,Divorced,Winter,Early Bird,High School,Homemaker,High (>$150k),Amazon Prime,Evening,With Partner,No Snacks,Projector,Epic (160+ min),2020s and beyond,1-2 times/week,No Pets,4,2-3 times/year,Never,Action,1.0,0.0,4.0,2.0,3.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1024,Teen (13-17),Male,Ambivert,5.3,3.6,"Fitness, Painting/Art, Dancing",RPG,Jazz,4.7,3.0,6.3,9.3,6.8,4.2,Hindi,In a relationship,Winter,Early Bird,Bachelor's Degree,Retail/Service,High (>$150k),Netflix,Evening,With Family,Popcorn,Laptop,Long (120-160 min),2000s,1-2 times/week,Has Dog,3,Once a year,A few books a year,Animation,0.0,2.0,4.0,2.0,2.0,1.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1025,Teen (13-17),Female,Extrovert,5.6,6.2,Writing,Strategy,Nao_Informado,9.5,7.1,3.7,7.6,5.7,3.4,English,Married,Autumn,Night Owl,Bachelor's Degree,Engineering,Lower-Middle ($25k-50k),HBO Max,Evening,With Family,Popcorn,Smart TV,Standard (90-120 min),80s/90s,3-5 times/week,Has Dog,4,Monthly,1-2 books/month,Drama,0.0,2.0,1.0,3.0,1.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1026,Middle Age (41-60),Non-binary,Extrovert,5.1,8.0,"Sports, Painting/Art, Fitness",Nao_Informado,Country,5.1,5.3,9.4,5.6,7.6,1.6,Hindi,Married,Summer,Irregular,Bachelor's Degree,Homemaker,Lower-Middle ($25k-50k),HBO Max,Evening,Alone,No Snacks,Laptop,Short (<90 min),Classic (pre-1980),1-2 times/week,Has Cat,3,Monthly,1-2 books/month,Comedy,3.0,2.0,1.0,2.0,0.0,3.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1027,Adult (26-40),Male,Extrovert,7.2,6.7,"Cooking, Watching TV",Nao_Informado,Classical,4.3,4.9,7.1,5.6,8.7,0.5,English,Divorced,Summer,Irregular,Master's Degree,Homemaker,High (>$150k),Netflix,Evening,With Family,Healthy Snacks,Smart TV,Long (120-160 min),2000s,Rarely,Has Other Pet,2,Never,A few books a year,Drama,2.0,3.0,4.0,1.0,2.0,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1028,Young Adult (18-25),Male,Extrovert,5.6,1.2,"Reading, Fitness, Sports",Simulation,Country,5.6,8.5,4.2,5.6,2.7,4.3,Spanish,Married,Winter,Irregular,Bachelor's Degree,Education,Low (<$25k),Netflix,Evening,Alone,Candy/Sweets,Smart TV,Standard (90-120 min),2010s,3-5 times/week,Has Other Pet,2,Never,1-2 books/month,Romance,1.0,2.0,0.0,3.0,1.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1029,Teen (13-17),Male,Introvert,7.6,6.1,"Gardening, Music",Action,Nao_Informado,9.1,8.8,6.5,6.3,4.9,0.9,English,Married,Summer,Irregular,Master's Degree,Software/IT,Lower-Middle ($25k-50k),Hulu,Evening,Alone,Chips,Laptop,Long (120-160 min),Classic (pre-1980),Rarely,Multiple Pets,2,Frequently (weekly/biweekly),1-2 books/month,Documentary,0.0,3.0,1.0,1.0,2.0,4.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1030,Young Adult (18-25),Female,Extrovert,6.5,7.4,"Music, Writing, Sports",Strategy,Indie,5.4,2.3,7.0,3.8,2.0,1.8,English,Single,Spring,Early Bird,Bachelor's Degree,Healthcare,Lower-Middle ($25k-50k),Disney+,Evening,Alone,Healthy Snacks,Laptop,Long (120-160 min),2020s and beyond,1-2 times/week,No Pets,2,2-3 times/year,1-2 books/month,Sci-Fi,1.0,2.0,1.0,2.0,2.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,7,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1031,Young Adult (18-25),Male,Introvert,7.8,2.9,Dancing,Nao_Informado,EDM,1.7,4.1,7.8,7.0,7.0,2.7,Korean,Married,Autumn,Irregular,High School,Engineering,Low (<$25k),Netflix,Evening,With Friends,Candy/Sweets,Smartphone/Tablet,Short (<90 min),80s/90s,Rarely,Multiple Pets,3,2-3 times/year,A few books a year,Horror,1.0,0.0,0.0,1.0,0.0,2.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1032,Adult (26-40),Female,Ambivert,8.9,7.6,"Traveling, Fitness",Action,Pop,9.7,6.6,5.9,3.2,4.5,3.9,Hindi,Married,Winter,Irregular,Vocational/Diploma,Student,Low (<$25k),Amazon Prime,Late Night,Alone,Healthy Snacks,Smartphone/Tablet,Epic (160+ min),2010s,Rarely,Has Dog,1,Frequently (weekly/biweekly),1-2 books/month,Action,2.0,1.0,0.0,1.0,3.0,4.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1033,Teen (13-17),Female,Extrovert,4.0,3.6,"Dancing, Gardening, Hiking",Sports,Indie,5.7,1.0,6.4,5.3,8.9,3.7,French,In a relationship,Spring,Early Bird,Vocational/Diploma,Business/Finance,Low (<$25k),Disney+,Evening,With Family,Nachos,Smartphone/Tablet,Standard (90-120 min),2020s and beyond,Rarely,No Pets,2,Frequently (weekly/biweekly),A few books a year,Animation,0.0,1.0,0.0,1.0,1.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
1034,Young Adult (18-25),Male,Extrovert,6.6,10.0,"Hiking, Traveling",Action,Country,6.0,6.4,9.2,10.0,5.2,1.3,Hindi,Single,Autumn,Night Owl,Bachelor's Degree,Student,High (>$150k),YouTube,Evening,With Family,No Snacks,Smartphone/Tablet,Long (120-160 min),2000s,Rarely,No Pets,1,Once a year,1-2 books/month,Action,1.0,2.0,4.0,1.0,2.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1035,Adult (26-40),Male,Introvert,6.5,3.3,"Cooking, Fitness",RPG,EDM,2.0,7.3,5.4,5.6,4.6,1.9,French,Single,Summer,Irregular,Master's Degree,Retired,Low (<$25k),Netflix,Evening,With Partner,Popcorn,Cinema Screen,Epic (160+ min),2020s and beyond,3-5 times/week,Has Other Pet,5,Never,Never,Action,2.0,3.0,0.0,3.0,3.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1036,Middle Age (41-60),Male,Ambivert,5.0,5.0,Fitness,Action,Rock,5.9,3.0,3.3,8.9,3.9,1.0,Spanish,In a relationship,Autumn,Early Bird,PhD,Homemaker,Upper-Middle ($90k-150k),Local Cinema,Late Night,Alone,Popcorn,Cinema Screen,Standard (90-120 min),2010s,1-2 times/week,No Pets,2,Once a year,A few books a year,Documentary,3.0,4.0,3.0,2.0,1.0,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1037,Adult (26-40),Female,Ambivert,6.6,5.9,"Watching TV, Dancing, Traveling",Racing,Rock,1.0,2.4,5.4,9.4,7.7,0.2,English,Married,Autumn,Early Bird,Bachelor's Degree,Homemaker,Upper-Middle ($90k-150k),Disney+,Late Night,With Partner,Candy/Sweets,Smartphone/Tablet,Standard (90-120 min),2000s,1-2 times/week,Has Other Pet,1,Once a year,Never,Documentary,2.0,2.0,3.0,2.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1038,Teen (13-17),Female,Extrovert,8.4,5.4,Gaming,RPG,Pop,3.8,5.0,3.7,6.5,5.3,4.5,Spanish,Divorced,Autumn,Early Bird,Master's Degree,Unemployed,Lower-Middle ($25k-50k),Netflix,Evening,With Friends,Popcorn,Projector,Standard (90-120 min),2010s,Never,No Pets,2,Never,1-2 books/month,Thriller,0.0,3.0,1.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1039,Young Adult (18-25),Male,Introvert,6.5,7.7,"Photography, Watching TV",Action,Rock,4.5,7.2,4.6,4.0,4.3,3.1,English,Married,Spring,Irregular,High School,Healthcare,Low (<$25k),Hulu,Late Night,With Family,Nachos,Laptop,Standard (90-120 min),2020s and beyond,1-2 times/week,No Pets,2,2-3 times/year,A few books a year,Thriller,1.0,0.0,0.0,2.0,1.0,2.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1040,Middle Age (41-60),Female,Ambivert,4.7,2.1,Watching TV,Racing,Rock,5.4,5.6,6.3,3.6,5.8,4.7,English,Single,Winter,Night Owl,Bachelor's Degree,Healthcare,Upper-Middle ($90k-150k),Amazon Prime,Evening,Alone,Candy/Sweets,Smart TV,Standard (90-120 min),2020s and beyond,3-5 times/week,No Pets,0,Monthly,1-2 books/month,Action,3.0,2.0,3.0,3.0,1.0,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1041,Adult (26-40),Male,Extrovert,9.9,3.9,"Reading, Watching TV",Simulation,Hip-Hop,6.6,3.4,8.1,3.5,3.7,2.1,Hindi,Single,Winter,Early Bird,Master's Degree,Software/IT,Lower-Middle ($25k-50k),HBO Max,Late Night,With Partner,Healthy Snacks,Smart TV,Long (120-160 min),80s/90s,3-5 times/week,Has Cat,2,2-3 times/year,Weekly reader,Drama,2.0,3.0,1.0,3.0,2.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1042,Senior (60+),Female,Extrovert,9.6,7.6,Writing,Simulation,Indie,7.3,9.0,6.0,5.6,5.0,0.0,Hindi,Married,Winter,Irregular,Master's Degree,Student,Lower-Middle ($25k-50k),Netflix,Late Night,With Friends,Popcorn,Smart TV,Long (120-160 min),2000s,3-5 times/week,No Pets,2,Never,Weekly reader,Action,4.0,3.0,1.0,3.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1043,Teen (13-17),Female,Ambivert,6.8,4.7,Gaming,Racing,Jazz,5.1,3.5,4.8,6.6,3.3,3.0,Spanish,Single,Spring,Early Bird,Bachelor's Degree,Student,Lower-Middle ($25k-50k),YouTube,Evening,With Kids,Candy/Sweets,Smart TV,Standard (90-120 min),2020s and beyond,Never,No Pets,5,Never,Never,Thriller,0.0,2.0,1.0,0.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1044,Adult (26-40),Male,Introvert,1.1,4.8,"Reading, Gaming",Horror/Survival,EDM,7.7,5.3,9.5,4.2,7.0,0.3,English,Single,Autumn,Early Bird,Bachelor's Degree,Creative/Arts,Upper-Middle ($90k-150k),Netflix,Morning,Alone,No Snacks,Smartphone/Tablet,Standard (90-120 min),2000s,3-5 times/week,Has Cat,2,Frequently (weekly/biweekly),1-2 books/month,Animation,2.0,2.0,3.0,3.0,1.0,4.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1045,Adult (26-40),Female,Introvert,6.3,5.5,"Painting/Art, Music",Puzzle,Indie,5.8,2.1,9.8,2.6,2.1,1.0,Spanish,Married,Summer,Irregular,High School,Student,High (>$150k),Netflix,Late Night,With Partner,Popcorn,Smart TV,Standard (90-120 min),2010s,1-2 times/week,No Pets,2,Frequently (weekly/biweekly),1-2 books/month,Drama,2.0,0.0,4.0,2.0,1.0,4.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1046,Adult (26-40),Female,Ambivert,6.6,5.4,Fitness,Strategy,EDM,6.2,6.9,5.0,1.1,3.0,1.7,English,Divorced,Autumn,Night Owl,High School,Creative/Arts,Low (<$25k),Amazon Prime,Evening,With Partner,Nachos,Cinema Screen,Short (<90 min),2020s and beyond,Rarely,No Pets,3,2-3 times/year,Never,Drama,2.0,0.0,0.0,1.0,0.0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1047,Adult (26-40),Female,Ambivert,8.4,6.1,Sports,RPG,Rock,2.0,10.0,5.5,6.9,6.6,2.8,Hindi,Single,Spring,Night Owl,High School,Healthcare,Low (<$25k),Netflix,Afternoon,With Friends,Candy/Sweets,Smart TV,Standard (90-120 min),2020s and beyond,Daily,Has Cat,3,2-3 times/year,Never,Horror,2.0,0.0,0.0,4.0,1.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1048,Young Adult (18-25),Female,Extrovert,6.6,2.1,"Painting/Art, Dancing, Watching TV",Action,Pop,2.4,5.0,7.7,8.3,3.9,5.4,French,Single,Spring,Early Bird,Bachelor's Degree,Business/Finance,Low (<$25k),HBO Max,Late Night,With Family,Nachos,Smart TV,Long (120-160 min),2010s,1-2 times/week,Multiple Pets,4,Once a year,A few books a year,Comedy,1.0,2.0,0.0,2.0,2.0,1.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1049,Adult (26-40),Female,Extrovert,6.4,7.8,Painting/Art,Strategy,EDM,4.5,1.0,7.9,5.6,5.2,1.7,Korean,In a relationship,Summer,Early Bird,Bachelor's Degree,Creative/Arts,Upper-Middle ($90k-150k),YouTube,Afternoon,With Family,Nachos,Smart TV,Standard (90-120 min),80s/90s,Rarely,No Pets,1,2-3 times/year,Never,Sci-Fi,2.0,2.0,3.0,1.0,1.0,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1050,Senior (60+),Male,Introvert,3.5,3.1,"Sports, Cooking",Action,Indie,8.7,9.2,6.1,5.2,3.1,1.5,English,Married,Spring,Irregular,Vocational/Diploma,Software/IT,Middle ($50k-90k),Disney+,Afternoon,Alone,Candy/Sweets,Smart TV,Standard (90-120 min),80s/90s,1-2 times/week,No Pets,2,2-3 times/year,Never,Action,4.0,1.0,2.0,2.0,1.0,2.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
